/SiMCosta RJ-2
/latitude = -22.93198
/longitude = -43.14788
/depth = 15
/L1 data 
/missing = NULL
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br), Universidade Federal do Rio Grande - FURG./Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW
/Anemometer measuring height: 3.0m


/Parameters:
/Avg_Air_Press: Average Air Pressure (mbar)
/Avg_Wnd_Sp: Wind Speed (m/s)
/Avg_Hmt: Average Humidity Point (%)
/Avg_Air_Tmp: Average Air Temperature (°C)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
/Avg_Wnd_Dir_N: Wind Direction, true north reference (°)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Wnd_Sp,Avg_Hmt,Avg_Air_Tmp,Avg_Sol_Rad,Avg_Wnd_Dir_N
2015,10,22,8,55,0,1008.8,8.2,83.4,24.9,71.49,13.425
2015,10,22,9,25,0,1008.77,7.2,83.9,24.5,129.38,6.425
2015,10,22,9,55,0,1009.13,NULL,84.4,24.1,120.47,NULL
2015,10,22,10,25,0,1009.4,5.3,84.7,24.2,212.76,332.425
2015,10,22,10,55,0,1009.54,NULL,82.9,24.6,206.09,NULL
2015,10,22,11,25,0,1009.59,NULL,78.3,25.3,478.08,NULL
2015,10,22,11,55,0,1009.5,NULL,82.9,25.1,643.91,NULL
2015,10,22,12,25,0,1009.29,3.7,78.5,25.8,754.24,12.425
2015,10,22,12,55,0,1009.59,3.6,73.3,26.6,251.64,7.425
2015,10,22,13,25,0,1010.32,NULL,59.8,28.4,265.69,NULL
2015,10,22,13,55,0,1011.12,11.2,79.7,25.5,266.27,185.425
2015,10,22,14,25,0,1011.5,6.9,69.8,26.3,335.3,189.425
2015,10,22,14,55,0,1012.03,NULL,80.2,24.9,251.77,NULL
2015,10,22,15,25,0,1012.47,NULL,84.1,24.4,483.34,NULL
2015,10,22,15,55,0,1012.36,NULL,88.3,23.7,290.71,NULL
2015,10,22,16,25,0,1011.78,NULL,89.2,23.6,306.51,NULL
2015,10,22,16,55,0,1012.29,4.2,90,23.7,273.82,156.425
2015,10,22,17,25,0,1012.48,4.5,90.9,23.6,91.66,173.425
2015,10,22,17,55,0,1013.01,4,89,23.5,93.42,206.425
2015,10,22,18,25,0,122.23,NULL,NULL,NULL,NULL,NULL
2015,10,22,18,55,0,1012.51,NULL,90.5,23.3,85.45,NULL
2015,10,22,19,25,0,1013.19,1.9,85.5,23.7,94.41,211.425
2015,10,22,19,55,0,1012.99,2.8,84,24,67.48,90.425
2015,10,22,20,25,0,1013.35,1.9,86.4,23.9,53.7,5.425
2015,10,22,20,55,0,1013.55,NULL,86.7,23.9,46.41,NULL
2015,10,22,21,25,0,1013.55,2.5,87.9,23.9,48.24,346.425
2015,10,22,21,55,0,1014.26,3.2,85,24.2,49.76,293.425
2015,10,22,22,25,0,1014.57,NULL,84.8,24.4,47.77,NULL
2015,10,22,22,55,0,1015.27,2.8,83.6,24.7,46.6,305.425
2015,10,22,23,25,0,1015.51,NULL,85.7,24.6,47.02,NULL
2015,10,22,23,55,0,1015.81,4.3,85.7,24.5,47.01,338.425
2015,10,23,0,25,0,1015.46,NULL,86.7,24.4,46.45,NULL
2015,10,23,0,55,0,1014.49,7.6,92,24.1,46.65,351.425
2015,10,23,1,25,0,1013.93,8.1,89.3,23.8,46.17,333.425
2015,10,23,1,55,0,1013.33,NULL,84.3,24.3,46.51,NULL
2015,10,23,2,25,0,1012.4,NULL,81.2,24.7,47.12,NULL
2015,10,23,2,55,0,1010.99,7.2,79.1,24.8,46.61,338.425
2015,10,23,3,25,0,1011.09,NULL,74.2,25.6,47.23,NULL
2015,10,23,3,55,0,1010.93,5.5,70.6,26.1,48.59,320.425
2015,10,23,4,25,0,1010.68,3.8,68.4,26.3,47.76,321.425
2015,10,23,4,55,0,1010.03,4.6,75.3,25.8,47.46,7.425
2015,10,23,5,25,0,1009.59,NULL,76.3,25.4,46.86,NULL
2015,10,23,5,55,0,1009.18,NULL,77.1,25.4,47.74,NULL
2015,10,23,6,25,0,1009.34,5,86.9,24.7,47.41,9.425
2015,10,23,6,55,0,1009.94,2.1,82.5,24.5,46.58,80.425
2015,10,23,7,25,0,1010.06,1.4,82.1,24.7,46.87,172.425
2015,10,23,7,55,0,1010.58,NULL,83,24,47.06,NULL
2015,10,23,8,25,0,1011.1,1.6,80.8,24.6,47.42,235.425
2015,10,23,8,55,0,1011.49,NULL,85.4,24.2,56.43,NULL
2015,10,23,9,25,0,1012.16,1.5,85.4,24.1,81.07,242.425
2015,10,23,9,55,0,1012.49,0.7,83.8,24.3,126.52,295.425
2015,10,23,10,25,0,1012.95,NULL,85.7,24.5,172.37,NULL
2015,10,23,10,55,0,1013.41,1.8,87.7,24.7,231.77,14.425
2015,10,23,11,25,0,1013.9,NULL,87.8,24.3,391.76,NULL
2015,10,23,11,55,0,1013.98,1,85.4,24.7,698.31,141.425
2015,10,23,12,25,0,1013.99,0.5,84.1,25.1,762.89,95.425
2015,10,23,12,55,0,1014.06,2.2,82.4,25.3,712.4,352.425
2015,10,23,13,25,0,1013.99,3.2,79.5,25.2,780.64,176.425
2015,10,23,13,55,0,1013.83,4.2,78.8,25.3,838.72,173.425
2015,10,23,14,25,0,1013.55,NULL,73.6,26.4,796.86,NULL
2015,10,23,14,55,0,1013.26,NULL,63.1,27.6,887.69,NULL
2015,10,23,15,25,0,1012.95,NULL,51.2,28.7,609.92,NULL
2015,10,23,15,55,0,1012.8,NULL,59.2,27.9,636.51,NULL
2015,10,23,16,25,0,1012.89,NULL,63.2,27.2,763.09,NULL
2015,10,23,16,55,0,1012.91,8.7,61.8,27.1,527.98,218.425
2015,10,23,17,25,0,1013.01,NULL,64.2,26.4,510.65,NULL
2015,10,23,17,55,0,1013.02,9.3,68.7,25.7,376.26,214.425
2015,10,23,18,25,0,1013.01,NULL,72.6,24.8,287.18,NULL
2015,10,23,18,55,0,1013.2,NULL,76.2,24.6,260.11,NULL
2015,10,23,19,25,0,1013.62,NULL,79.7,24.3,238.48,NULL
2015,10,23,19,55,0,1014.27,NULL,80,24.2,219.1,NULL
2015,10,23,20,25,0,1014.87,NULL,76.6,24.3,238.93,NULL
2015,10,23,20,55,0,1015.33,7.1,76.8,24.2,101.8,204.425
2015,10,23,21,25,0,1015.59,NULL,77.6,24.2,47.89,NULL
2015,10,23,21,55,0,1016.16,NULL,79.5,24,47.25,NULL
2015,10,23,22,25,0,1016.59,NULL,78.5,24.1,46.11,NULL
2015,10,23,22,55,0,1017.13,4,79.6,24,46.61,181.425
2015,10,23,23,25,0,1017.12,5.8,81.2,23.9,47.19,211.425
2015,10,23,23,55,0,1017.48,6,80.1,23.8,45.98,200.425
2015,10,24,0,25,0,1017.75,NULL,75.8,24.1,46.83,NULL
2015,10,24,0,55,0,1018.19,4.3,75.8,24,46.97,204.425
2015,10,24,1,25,0,1018.23,NULL,75.4,24,46.27,NULL
2015,10,24,1,55,0,1017.81,3.8,74.9,23.9,46.24,205.425
2015,10,24,2,25,0,1017.52,2.1,75.1,23.9,46.61,220.425
2015,10,24,2,55,0,1017.24,NULL,75.1,23.7,46.65,NULL
2015,10,24,3,25,0,1017.19,2.8,74.8,23.6,46.46,203.425
2015,10,24,3,55,0,1017.04,4.5,74.8,23.6,46.59,207.425
2015,10,24,4,25,0,1016.96,NULL,77.1,23.5,47.01,NULL
2015,10,24,4,55,0,1016.81,2.4,78.1,23.5,47.48,234.425
2015,10,24,5,25,0,1016.74,1.6,78.6,23.3,46.26,214.425
2015,10,24,5,55,0,1016.73,NULL,78.1,23.3,46.66,NULL
2015,10,24,6,25,0,1016.8,NULL,76.1,23.4,45.75,NULL
2015,10,24,6,55,0,125.63,NULL,NULL,NULL,NULL,NULL
2015,10,24,7,25,0,1017.1,1.6,72.8,23.5,46.79,200.425
2015,10,24,7,55,0,1017.43,1.2,74.3,23.5,47.34,199.425
2015,10,24,8,25,0,1017.94,0.9,74.8,23.3,48.39,227.425
2015,10,24,8,55,0,1018.1,0.9,75.3,23.4,84.15,267.425
2015,10,24,9,25,0,1018.47,0.5,73.1,24.2,184.37,259.425
2015,10,24,9,55,0,1018.99,1.1,70.5,24.7,296.35,227.425
2015,10,24,10,25,0,1019.3,3.8,81.9,23.6,286.01,148.425
2015,10,24,10,55,0,1019.74,3.6,76,23.8,515.33,172.425
2015,10,24,11,25,0,1019.6,NULL,70.3,24.4,625.1,NULL
2015,10,24,11,55,0,1019.78,NULL,72.1,24.4,312.63,NULL
2015,10,24,12,25,0,1019.8,5.7,79.7,23.6,166.48,192.425
2015,10,24,12,55,0,1020.17,NULL,80,23.2,170.06,NULL
2015,10,24,13,25,0,1020.04,4.1,76.1,23.7,268.61,176.425
2015,10,24,13,55,0,1019.87,4.7,77.4,23.6,316.16,177.425
2015,10,24,14,25,0,126.76,NULL,NULL,NULL,NULL,NULL
2015,10,24,14,55,0,1019.55,NULL,74.6,23.8,414.45,NULL
2015,10,24,15,25,0,1019.16,NULL,75.5,23.9,385.62,NULL
2015,10,24,15,55,0,1018.89,NULL,76.5,24,316.1,NULL
2015,10,24,16,25,0,1018.53,NULL,74,24.3,371.49,NULL
2015,10,24,16,55,0,1018.15,NULL,81,23.7,388,NULL
2015,10,24,17,25,0,1018,NULL,83.3,23.3,367.94,NULL
2015,10,24,17,55,0,1017.79,7.3,86.8,23.1,386.76,181.425
2015,10,24,18,25,0,1017.96,NULL,84.6,23.2,229.28,NULL
2015,10,24,18,55,0,1017.79,5.5,81.1,23.4,236.62,182.425
2015,10,24,19,25,0,1018.06,6,87.3,23,162.54,179.425
2015,10,24,19,55,0,1018.35,NULL,88.5,22.7,119.63,NULL
2015,10,24,20,25,0,1018.67,5,87.3,22.8,77.51,185.425
2015,10,24,20,55,0,1018.87,5.1,87,22.8,51.14,166.425
2015,10,24,21,25,0,1019.19,5,82.3,22.8,43.27,182.425
2015,10,24,21,55,0,1019.6,4.7,82.7,23,42.76,166.425
2015,10,24,22,25,0,1019.66,4.9,83.9,23,44.11,170.425
2015,10,24,22,55,0,1019.98,4.1,84.2,23,42.05,168.425
2015,10,24,23,25,0,1020.19,5.1,84,23,41.91,173.425
2015,10,24,23,55,0,1020.42,NULL,83.9,23,41.54,NULL
2015,10,25,0,25,0,1020.63,5.3,83.3,22.9,42.11,160.424
2015,10,25,0,55,0,1020.88,5.2,83.9,23,41.86,156.424
2015,10,25,1,25,0,1020.83,5.7,84.4,22.9,42.26,155.424
2015,10,25,1,55,0,1020.69,5.7,83.8,22.8,41.56,157.424
2015,10,25,2,25,0,1020.4,5.2,84.6,22.8,42.18,154.424
2015,10,25,2,55,0,1020.13,4.4,84,22.7,41.6,145.424
2015,10,25,3,25,0,1019.78,4.1,83.8,22.7,41.94,150.424
2015,10,25,3,55,0,1019.65,4.3,81.9,22.7,41.8,141.424
2015,10,25,4,25,0,1019.35,4.5,83.2,22.7,41.47,150.424
2015,10,25,4,55,0,1018.86,NULL,83.5,22.6,41.56,NULL
2015,10,25,5,25,0,1018.67,5.2,83.9,22.5,41.25,154.424
2015,10,25,5,55,0,1018.72,5.7,82.1,22.4,41.55,153.424
2015,10,25,6,25,0,1018.88,5.7,81.5,22.3,41.32,152.424
2015,10,25,6,55,0,1019.06,NULL,80.8,22.2,41.52,NULL
2015,10,25,7,25,0,1019.21,4.3,79.3,22.3,41.54,157.424
2015,10,25,7,55,0,1019.51,4.2,78,22.3,41.29,149.424
2015,10,25,8,25,0,1019.84,4.3,78,22.4,42.19,152.424
2015,10,25,8,55,0,1020.21,4.5,77.8,22.4,43.53,134.424
2015,10,25,9,25,0,1020.46,NULL,78.5,22.5,67.47,NULL
2015,10,25,9,55,0,1020.79,4.1,78.2,22.5,100.72,154.424
2015,10,25,10,25,0,128.89,NULL,NULL,NULL,NULL,NULL
2015,10,25,10,55,0,1021.16,NULL,79.9,22.4,146.28,NULL
2015,10,25,11,25,0,1021.56,2,85.9,21.4,155.61,143.424
2015,10,25,11,55,0,1021.57,NULL,86.3,21.4,191.98,NULL
2015,10,25,12,25,0,1021.47,NULL,86,21.3,231.39,NULL
2015,10,25,12,55,0,1021.28,0.8,83.2,21.9,264.57,249.424
2015,10,25,13,25,0,1021,2.4,79.5,22.1,432.14,133.424
2015,10,25,13,55,0,1020.61,2.4,71,22.7,391.51,135.424
2015,10,25,14,25,0,1020.51,5.8,77.7,22.6,179.62,141.424
2015,10,25,14,55,0,1020.27,NULL,76.1,22.5,243.37,NULL
2015,10,25,15,25,0,1020,6.1,76.4,22.6,370.57,148.424
2015,10,25,15,55,0,1019.59,5.9,76.1,22.7,323.32,139.424
2015,10,25,16,25,0,1019.25,NULL,76.9,22.7,167.79,NULL
2015,10,25,16,55,0,1019.15,5.8,78.1,22.6,104.97,142.424
2015,10,25,17,25,0,1018.86,5.6,76.7,22.6,151.38,135.424
2015,10,25,17,55,0,1018.91,4.7,76.5,22.6,132.07,126.424
2015,10,25,18,25,0,1018.93,5.5,77.5,22.7,147.53,127.424
2015,10,25,18,55,0,1019.01,NULL,77.5,22.6,103.26,NULL
2015,10,25,19,25,0,1019.21,4.6,77.3,22.6,82.26,120.424
2015,10,25,19,55,0,1019.39,5.3,76,22.6,65.08,114.424
2015,10,25,20,25,0,1019.77,6,82.3,21.5,55.13,97.424
2015,10,25,20,55,0,1019.85,3.8,78.2,21.6,50.49,85.424
2015,10,25,21,25,0,1019.83,1.7,75.8,22.1,44.06,97.424
2015,10,25,21,55,0,1019.87,2.9,72.6,22.6,42.79,73.424
2015,10,25,22,25,0,1020.05,3.8,72.7,22.7,42.8,86.424
2015,10,25,22,55,0,1020.38,3.1,72.5,22.7,42.54,82.424
2015,10,25,23,25,0,1020.49,3.9,75.5,22.4,42.12,58.424
2015,10,25,23,55,0,1020.55,3.1,75.5,22.3,41.48,52.424
2015,10,26,0,25,0,1020.77,2.6,75.1,22.2,40.82,61.424
2015,10,26,0,55,0,1020.82,1.2,74.9,22.1,41.58,83.424
2015,10,26,1,25,0,1020.91,0.9,74.2,22.2,41.78,194.424
2015,10,26,1,55,0,1020.83,2,74.2,22.2,41.45,149.424
2015,10,26,2,25,0,1020.53,1.7,74.2,22.2,41.37,118.424
2015,10,26,2,55,0,1020.14,1.4,74.4,22,42.03,137.424
2015,10,26,3,25,0,1019.66,1.8,73.1,21.9,40.86,104.424
2015,10,26,3,55,0,1019.54,1.5,71.4,22,41.46,51.424
2015,10,26,4,25,0,1019.12,1.7,74.2,21.7,42.1,48.424
2015,10,26,4,55,0,1018.79,2.8,79.3,21.4,41.94,51.424
2015,10,26,5,25,0,1018.51,1.5,79.7,21.3,41.96,53.424
2015,10,26,5,55,0,1018.18,1.8,81,21.2,41.99,80.424
2015,10,26,6,25,0,1018.16,1,81,21.2,41.15,47.424
2015,10,26,6,55,0,1018.27,1,79.8,21.3,41.87,198.424
2015,10,26,7,25,0,1018.55,1.3,79.9,21.5,42.39,179.424
2015,10,26,7,55,0,1018.52,1.7,80.5,21.6,42.13,126.424
2015,10,26,8,25,0,1018.67,0.9,79.9,21.4,44.42,112.424
2015,10,26,8,55,0,1018.81,1.1,79.8,21.6,79.1,108.424
2015,10,26,9,25,0,1019.25,0.8,77.2,21.7,113.78,348.424
2015,10,26,9,55,0,127.69,NULL,NULL,NULL,NULL,NULL
2015,10,26,10,25,0,1019.7,3.1,77,22,362.56,61.424
2015,10,26,10,55,0,1020.03,NULL,77.4,22.1,403.81,NULL
2015,10,26,11,25,0,1020.23,NULL,76.1,22.4,499.09,NULL
2015,10,26,11,55,0,1019.79,2.9,79.3,22.2,319.71,349.424
2015,10,26,12,25,0,1019.48,NULL,78.9,22.1,326.05,NULL
2015,10,26,12,55,0,1019.06,3.6,78.6,22.3,399.32,348.424
2015,10,26,13,25,0,1019.13,NULL,77.7,22.4,590.4,NULL
2015,10,26,13,55,0,1018.45,NULL,76,22.6,415.44,NULL
2015,10,26,14,25,0,1018.29,1.4,76.9,23,448.02,209.424
2015,10,26,14,55,0,1017.53,3.6,80.6,23.5,651.48,135.424
2015,10,26,15,25,0,1016.82,3.6,77.6,23.9,755.93,140.424
2015,10,26,15,55,0,1016.17,3.4,79.6,24,567.46,157.424
2015,10,26,16,25,0,1015.49,3.9,76.9,24.2,606.96,150.424
2015,10,26,16,55,0,1014.92,5.3,78.3,24.3,728.79,138.424
2015,10,26,17,25,0,1014.95,6.6,80.5,24.1,895.78,140.424
2015,10,26,17,55,0,1014.74,7.5,81.8,23.9,470.3,137.424
2015,10,26,18,25,0,1014.06,7.1,77.1,24.5,521.84,125.424
2015,10,26,18,55,0,1014.42,6,76.4,24.6,301.71,124.424
2015,10,26,19,25,0,1014.45,5.5,76.9,24.7,252.77,122.424
2015,10,26,19,55,0,1014.41,NULL,75.1,25.1,270.55,NULL
2015,10,26,20,25,0,1014.35,NULL,74.1,25.4,136.67,NULL
2015,10,26,20,55,0,1014.67,NULL,75.7,25.1,77.46,NULL
2015,10,26,21,25,0,1014.71,NULL,77.7,24.6,45.4,NULL
2015,10,26,21,55,0,1015.11,2.4,76.5,24.6,43.19,99.424
2015,10,26,22,25,0,1015.28,2.3,76.1,24.6,43.18,67.424
2015,10,26,22,55,0,1015.79,1.2,77.7,24.4,43.33,147.424
2015,10,26,23,25,0,1016.19,1.4,76.4,24.2,43.76,131.424
2015,10,26,23,55,0,1016.5,1.4,76.6,24.2,42.87,21.424
2015,10,27,0,25,0,1016.97,1.6,76,24,43.05,36.424
2015,10,27,0,55,0,1017.17,1.9,76.7,24,42.34,35.424
2015,10,27,1,25,0,1017.17,3.8,77.8,23.9,42.73,49.424
2015,10,27,1,55,0,1017.01,3.7,77.5,23.5,44.74,38.424
2015,10,27,2,25,0,1016.56,2.6,79.4,23.4,44.85,44.424
2015,10,27,2,55,0,1016.38,2.5,79.7,23.4,44.71,45.424
2015,10,27,3,25,0,1015.87,3,81.4,23.2,44.88,20.424
2015,10,27,3,55,0,1015.61,2.6,80.8,23.1,45.34,2.424
2015,10,27,4,25,0,1015.15,2.2,81.3,23,44.81,16.424
2015,10,27,4,55,0,1014.76,2,81.7,23,44.38,27.424
2015,10,27,5,25,0,1014.3,2,82,23,44.03,48.424
2015,10,27,5,55,0,1013.9,2.8,83.7,22.7,43.91,77.424
2015,10,27,6,25,0,1013.86,2.1,84,22.7,43.77,69.424
2015,10,27,6,55,0,1013.92,2.2,82.8,22.9,44.32,36.424
2015,10,27,7,25,0,1014.02,1.8,83,22.8,43.85,56.424
2015,10,27,7,55,0,1014.11,2.1,83.8,22.6,43.44,60.424
2015,10,27,8,25,0,1014.3,1.7,82.7,22.8,44.51,20.424
2015,10,27,8,55,0,1014.52,1.3,82.1,22.9,52.2,53.424
2015,10,27,9,25,0,1014.88,1,82,22.9,84.64,356.424
2015,10,27,9,55,0,1014.87,2.2,82,22.9,128.48,55.424
2015,10,27,10,25,0,1014.98,0.7,81.2,23,188.23,26.424
2015,10,27,10,55,0,1014.97,0.7,77.8,24.1,550.91,103.424
2015,10,27,11,25,0,1014.95,0.5,79.5,24.2,727.94,212.424
2015,10,27,11,55,0,1014.85,1.3,81.5,24.1,336.35,190.424
2015,10,27,12,25,0,1014.97,2.8,83.7,23.9,323.52,155.424
2015,10,27,12,55,0,1014.75,NULL,81.2,23.6,380.78,NULL
2015,10,27,13,25,0,1014.44,3.7,83.7,23.6,592.42,156.424
2015,10,27,13,55,0,1014.19,NULL,86.5,23.5,637.25,NULL
2015,10,27,14,25,0,1013.89,NULL,86,23.6,887.11,NULL
2015,10,27,14,55,0,1013.54,NULL,85.2,23.8,445.39,NULL
2015,10,27,15,25,0,1013.28,NULL,84.1,23.8,457.4,NULL
2015,10,27,15,55,0,1012.97,NULL,79.8,23.9,252.28,NULL
2015,10,27,16,25,0,1012.27,NULL,80.2,24.2,849.22,NULL
2015,10,27,16,55,0,1011.88,4.5,86.1,24,1018.15,172.424
2015,10,27,17,25,0,1011.34,4.9,88.8,23.9,715.63,175.424
2015,10,27,17,55,0,1010.92,5.8,88.8,24.1,677.19,176.424
2015,10,27,18,25,0,1010.64,5.2,88,24.1,293.19,168.424
2015,10,27,18,55,0,1010.47,5.2,87.1,24.3,255.98,166.424
2015,10,27,19,25,0,1010.47,4.5,83.9,24.7,275.96,175.424
2015,10,27,19,55,0,1010.39,4.1,83.6,24.9,127.69,172.424
2015,10,27,20,25,0,1010.58,NULL,81.1,25.2,145.7,NULL
2015,10,27,20,55,0,1010.89,3,78.9,25.4,47.41,186.424
2015,10,27,21,25,0,1011.23,4.1,82.3,25.1,34.51,174.424
2015,10,27,21,55,0,1011.66,1.4,81.5,25,34.57,203.424
2015,10,27,22,25,0,1012.1,1.7,78.4,25.7,36.69,212.424
2015,10,27,22,55,0,1012.74,2.2,81,25.5,37.94,165.424
2015,10,27,23,25,0,1013.17,2.5,82.4,25.2,39.85,180.424
2015,10,27,23,55,0,1013.32,4.4,88.5,24.5,42.83,173.424
2015,10,28,0,25,0,1013.62,1,86.3,24.6,43.8,110.424
2015,10,28,0,55,0,1013.69,2.4,89,24.2,43.91,106.424
2015,10,28,1,25,0,1013.66,2.1,88.6,24.2,44.25,117.424
2015,10,28,1,55,0,1013.37,2.4,88.9,24.1,44.96,122.424
2015,10,28,2,25,0,1012.95,3.1,89.5,24.1,45.31,128.424
2015,10,28,2,55,0,1012.68,3,90.3,23.9,44.81,131.424
2015,10,28,3,25,0,1012.39,3.3,91.6,23.8,45.29,121.424
2015,10,28,3,55,0,1012.23,2.4,91.6,23.5,46.28,110.424
2015,10,28,4,25,0,1011.89,2.4,92.5,23.5,47.51,127.424
2015,10,28,4,55,0,1011.57,2.3,91.6,23.6,47.69,92.424
2015,10,28,5,25,0,1011.38,3.1,92.2,23.6,47.69,140.424
2015,10,28,5,55,0,1011.19,2.8,93.8,23.3,48.36,156.424
2015,10,28,6,25,0,1011.12,2.2,92.5,23.2,48.58,162.424
2015,10,28,6,55,0,1011.19,1.6,92.1,23.4,48.24,108.424
2015,10,28,7,25,0,1011.35,1.3,92.6,23.4,48.12,165.424
2015,10,28,7,55,0,1011.47,1.3,93.4,23.4,48.33,175.424
2015,10,28,8,25,0,1011.77,0.7,93.4,23.3,48.86,199.424
2015,10,28,8,55,0,1012.35,2.2,93.1,23.3,54.97,180.424
2015,10,28,9,25,0,1012.91,3.1,93.7,23.3,61.29,177.424
2015,10,28,9,55,0,1013.27,2.3,91.8,23.5,96.88,195.424
2015,10,28,10,25,0,1013.41,1.7,91.5,23.6,165.31,162.424
2015,10,28,10,55,0,1013.83,3.1,89.1,23.7,122.05,196.424
2015,10,28,11,25,0,1013.89,2.4,88.1,24,270.26,197.424
2015,10,28,11,55,0,1014.03,2.4,88.8,24.2,404.75,197.424
2015,10,28,12,25,0,1014.15,2.4,86.2,24.5,476.13,198.424
2015,10,28,12,55,0,1014.12,5.2,82.4,24.8,512.24,219.424
2015,10,28,13,25,0,1014.04,6.8,82.2,24.6,312.87,214.424
2015,10,28,13,55,0,1014.13,NULL,82.3,24.6,408.74,NULL
2015,10,28,14,25,0,1013.86,7.6,80.3,24.7,378.46,226.424
2015,10,28,14,55,0,1013.83,6.8,77.8,25,375.04,224.424
2015,10,28,15,25,0,1013.48,4,75.8,25.4,712.75,220.424
2015,10,28,15,55,0,1013.27,6.8,75.9,25.4,822.62,219.424
2015,10,28,16,25,0,1013,NULL,77.1,25.3,642.8,NULL
2015,10,28,17,25,0,1012.62,NULL,80.6,24.5,283.23,NULL
2015,10,28,17,55,0,1012.13,NULL,82.2,24.5,347.4,NULL
2015,10,28,18,25,0,1012.05,6.6,80.9,24.6,576.14,218.424
2015,10,28,18,55,0,1011.95,7,83,24.4,221.16,212.424
2015,10,28,19,25,0,1012.12,NULL,83.6,24.2,104.85,NULL
2015,10,28,19,55,0,1012.36,5.6,78.3,24.7,85.05,209.424
2015,10,28,20,25,0,1012.71,6,82.6,24.3,60.22,217.424
2015,10,28,20,55,0,1013.1,5.1,86.7,23.8,54.53,219.424
2015,10,28,21,25,0,1013.44,5.8,88.5,23.6,49.72,221.424
2015,10,28,21,55,0,1013.72,4.9,89.3,23.5,47.97,220.424
2015,10,28,22,25,0,1014.04,4.6,88.1,23.8,47.07,222.424
2015,10,28,22,55,0,1014.28,2.3,87.9,23.9,46.67,232.424
2015,10,28,23,25,0,1014.62,2.2,87.5,24,47.03,222.424
2015,10,28,23,55,0,1014.74,2.2,87.2,24.1,47.03,236.424
2015,10,29,0,25,0,1014.94,1.8,86.4,24.2,46.43,228.423
2015,10,29,0,55,0,1015.02,1.5,85,24.3,45.64,232.423
2015,10,29,1,25,0,1015.07,1.4,85.2,24.3,46.07,190.423
2015,10,29,1,55,0,1014.99,2.6,86.6,24.2,45.89,177.423
2015,10,29,2,25,0,1014.82,3,87.8,23.9,45.87,195.423
2015,10,29,2,55,0,1014.7,3.1,89.6,23.6,46.16,209.423
2015,10,29,3,25,0,1014.55,3.6,89.6,23.5,46.1,225.423
2015,10,29,3,55,0,1014.42,3,90.1,23.4,45.63,214.423
2015,10,29,4,25,0,1014.16,2.8,89.5,23.3,44.89,183.423
2015,10,29,4,55,0,1013.97,2.7,90.5,23.2,44.75,173.423
2015,10,29,5,25,0,1013.81,4.1,92.9,22.9,45.74,163.423
2015,10,29,5,55,0,1013.71,5.2,93.5,22.9,45.79,136.423
2015,10,29,6,25,0,1013.76,5.9,93.3,22.6,45.52,123.423
2015,10,29,6,55,0,1013.91,6.7,91.8,22.6,45.4,115.423
2015,10,29,7,25,0,1014.07,7,90.1,22.5,46.51,115.423
2015,10,29,7,55,0,1014.63,NULL,87.4,22.5,45.02,NULL
2015,10,29,8,25,0,1014.86,7.2,86.5,22.4,47.6,107.423
2015,10,29,8,55,0,1015.35,5.5,85.1,22.3,62.4,104.423
2015,10,29,9,25,0,1015.96,4.6,84.3,22.6,76.13,107.423
2015,10,29,9,55,0,1016.55,3.1,83.9,22.6,123.07,104.423
2015,10,29,10,25,0,1017.25,3.1,81.2,22.9,117.61,112.423
2015,10,29,10,55,0,1017.61,3.7,82.1,23.1,244.17,128.423
2015,10,29,11,25,0,1017.89,5.3,84.7,23.1,217.01,141.423
2015,10,29,11,55,0,1018.02,4.6,86.1,23.1,236.28,146.423
2015,10,29,12,25,0,1018.21,4.1,84,23.4,442.4,155.423
2015,10,29,12,55,0,1018.4,5.1,83.4,23.5,345.44,153.423
2015,10,29,13,25,0,1018.49,5.3,82.2,23.6,513.68,149.423
2015,10,29,13,55,0,1018.25,5.9,82.6,23.7,764.42,150.423
2015,10,29,14,25,0,1018.14,6.4,81.5,23.8,1166.9,148.423
2015,10,29,14,55,0,1017.94,6.3,82.2,23.7,979.23,152.423
2015,10,29,15,25,0,1017.69,6.6,82.1,23.8,925.59,153.423
2015,10,29,15,55,0,1017.34,6.8,82.6,23.7,695.62,150.423
2015,10,29,16,25,0,1017.15,6.9,81.8,23.7,596.08,153.423
2015,10,29,16,55,0,1016.97,NULL,80.2,23.8,987.8,NULL
2015,10,29,17,25,0,1016.81,NULL,81.6,23.8,837.17,NULL
2015,10,29,17,55,0,1016.57,5.4,80.9,23.8,358.39,156.423
2015,10,29,18,25,0,1016.57,6.5,82.8,23.7,695.42,159.423
2015,10,29,18,55,0,1016.55,NULL,83.4,23.8,649.26,NULL
